										[ it-pron be-v	31217 ]										
										[ wish-v to-to make-v	35 ]										
										[ able-adj to-to go-v	34 ]										
										[ able-adj to-to provide-v	34 ]										
										[ account-n of-of the-_ fact-n	34 ]										
										[ account-n of-of the-_ fact-n that-that	34 ]										
										[ also-adv argue-v that-that	34 ]										
										[ also-adv include-v	34 ]										
										[ also-adv provide-v	34 ]										
										[ anything-n more-adj	34 ]										
										[ assumption-n be-ed	34 ]										
										[ be-v a-_ little-adj	34 ]										
										[ be-v conceivable-adj	34 ]										
										[ be-v convince-ed	34 ]										
										[ be-v fully-_ aware-adj	34 ]										
										[ be-v interested-adj to-to know-v	34 ]										
										[ be-v keen-adj	34 ]										
										[ be-v no-_ such-_ thing-n	34 ]										
										[ be-v poor-adj	34 ]										
										[ be-v strange-adj	34 ]										
										[ be-v that-that we-pron be-v	34 ]										
										[ be-v that-that you-pron be-v	34 ]										
										[ be-v to-to put-v	34 ]										
										[ be-v uncertain-adj	34 ]										
										[ be-v unwise-adj	34 ]										
										[ big-adj that-that	34 ]										
										[ bush-n say-ed	34 ]										
										[ christianity-n be-v	34 ]										
										[ church-n be-ed	34 ]										
										[ city-n be-v	34 ]										
										[ conclusion-n be-ed that-that	34 ]										
										[ consideration-n be-v	34 ]										
										[ defence-n be-v	34 ]										
										[ disadvantage-n be-v	34 ]										
										[ do-v you-pron think-v that-that	34 ]										
										[ door-n open-adj	34 ]										
										[ easy-adj to-to see-v that-that	34 ]										
										[ enough-adv to-to make-v	34 ]										
										[ father-n that-that	34 ]										
										[ gentleman-n say-ed	34 ]										
										[ give-v evidence-n	34 ]										
										[ good-adj to-to know-v	34 ]										
										[ have-v none-n	34 ]										
										[ have-v to-to show-v that-that	34 ]										
										[ have-v to-to worry-v	34 ]										
										[ hope-n be-v that-that	34 ]										
										[ it-pron be-_ recognize-ed that-that	34 ]										
										[ it-pron be-ed likely-adj	34 ]										
										[ it-pron be-v no-_ accident-n that-that	34 ]										
										[ it-pron be-v now-adv clear-adj	34 ]										
										[ it-pron claim-v that-that	34 ]										
										[ it-pron conclude-ed that-that	34 ]										
										[ it-pron do-_ n't-_ mean-v that-that	34 ]										
										[ it-pron have-_ always-_ be-ed	34 ]										
										[ it-pron have-_ be-_ assume-ed	34 ]										
										[ it-pron have-_ be-_ claim-ed	34 ]										
										[ it-pron have-_ be-_ hold-ed	34 ]										
										[ it-pron must-_ be-_ stress-ed that-that	34 ]										
										[ it-pron serve-v	34 ]										
										[ just-adv think-v	34 ]										
										[ know-v now-adv that-that	34 ]										
										[ know-v perfectly-_ well-adv	34 ]										
										[ letter-n be-v	34 ]										
										[ like-v to-to point-v	34 ]										
										[ line-n be-ed	34 ]										
										[ look-v down-adv	34 ]										
										[ make-v money-n	34 ]										
										[ movement-n be-ed	34 ]										
										[ never-adv come-ed	34 ]										
										[ never-adv go-ed	34 ]										
										[ nevertheless-adv ,-, there-e be-v	34 ]										
										[ now-adv that-that he-pron be-ed	34 ]										
										[ often-adv feel-v	34 ]										
										[ organization-n be-v	34 ]										
										[ pay-v out-adv	34 ]										
										[ position-n be-v that-that	34 ]										
										[ possible-adj so-_ that-that	34 ]										
										[ rare-adj that-that	34 ]										
										[ reader-n that-that	34 ]										
										[ scheme-n be-ed	34 ]										
										[ seem-v possible-adj	34 ]										
										[ serious-adj that-that	34 ]										
										[ shock-n that-that	34 ]										
										[ software-n be-v	34 ]										
										[ statement-n say-ed	34 ]										
										[ stuff-n that-that	34 ]										
										[ subsequently-adv that-that	34 ]										
										[ take-v into-into account-n	34 ]										
										[ thank-v you-pron very-_ much-adv	34 ]										
										[ there-adv ,-, that-that	34 ]										
										[ think-v so-adv	34 ]										
										[ time-n so-_ that-that	34 ]										
										[ too-adv ,-, be-ed	34 ]										
										[ type-n be-v	34 ]										
										[ want-v to-to buy-v	34 ]										
										[ want-v to-to use-v	34 ]										
										[ weather-n be-ed	34 ]										
										[ woman-n that-that	34 ]										
										[ able-adj to-to have-v	33 ]										
										[ action-n be-_ take-ed	33 ]										
										[ actually-adv be-v	33 ]										
										[ actually-adv do-v	33 ]										
										[ aircraft-n be-ed	33 ]										
										[ also-adv claim-ed that-that	33 ]										
										[ also-adv ensure-v that-that	33 ]										
										[ also-adv point-ed	33 ]										
										[ always-adv seem-v	33 ]										
										[ be-v ,-, that-wh be-v	33 ]										
										[ be-v a-_ function-n	33 ]										
										[ be-v a-_ good-_ thing-n	33 ]										
										[ be-v a-_ source-n	33 ]										
										[ be-v clear-adj be-v that-that	33 ]										
										[ be-v constantly-adv	33 ]										
										[ be-v convenient-adj	33 ]										
										[ be-v even-adv	33 ]										
										[ be-v expensive-adj	33 ]										
										[ be-v feasible-adj	33 ]										
										[ be-v flexible-adj	33 ]										
										[ be-v in-in charge-n	33 ]										
										[ be-v justified-adj	33 ]										
										[ be-v many-adj	33 ]										
										[ be-v more-_ effective-adj	33 ]										
										[ be-v no-_ question-n that-that	33 ]										
										[ be-v no-_ suggestion-n	33 ]										
										[ be-v not-adv to-to suggest-v that-that	33 ]										
										[ be-v not-adv yet-adv	33 ]										
										[ be-v sick-adj	33 ]										
										[ be-v that-that it-pron have-v	33 ]										
										[ be-v the-_ answer-n	33 ]										
										[ be-v to-to make-v sure-adj that-that	33 ]										
										[ be-v unwilling-adj	33 ]										
										[ be-v useless-adj	33 ]										
										[ believe-v that-that this-det be-v	33 ]										
										[ bit-n more-adv	33 ]										
										[ body-n that-that	33 ]										
										[ club-n be-v	33 ]										
										[ come-v on-adv	33 ]										
										[ come-v over-adv	33 ]										
										[ commitment-n that-that	33 ]										
										[ cut-v down-adv	33 ]										
										[ defendant-n be-ed	33 ]										
										[ development-n be-ed	33 ]										
										[ do-v a-_ thing-n	33 ]										
										[ do-v all-det that-that	33 ]										
										[ down-adv there-adv	33 ]										
										[ end-n be-v	33 ]										
										[ ensuring-v that-that	33 ]										
										[ er-n ,-, er-n	33 ]										
										[ europe-n that-that	33 ]										
										[ fact-n that-that most-adj	33 ]										
										[ faith-n be-v	33 ]										
										[ feature-n be-v that-that	33 ]										
										[ feel-v good-adj	33 ]										
										[ france-n be-ed	33 ]										
										[ game-n that-that	33 ]										
										[ gather-v that-that	33 ]										
										[ go-v on-adv to-to say-v	33 ]										
										[ government-n say-ed that-that	33 ]										
										[ group-n have-v	33 ]										
										[ hair-n be-ed	33 ]										
										[ hard-adj to-to imagine-v	33 ]										
										[ have-v to-to be-_ take-ed	33 ]										
										[ have-v to-to consider-v	33 ]										
										[ hour-n later-adv	33 ]										
										[ instinctively-adv that-that	33 ]										
										[ interesting-adj be-v	33 ]										
										[ it-pron be-_ propose-ed	33 ]										
										[ it-pron be-v clear-adj that-that there-e be-v	33 ]										
										[ it-pron be-v hard-adj to-to believe-v	33 ]										
										[ it-pron be-v safe-adj	33 ]										
										[ it-pron be-v surprising-adj that-that	33 ]										
										[ it-pron enable-v	33 ]										
										[ it-pron fail-ed	33 ]										
										[ it-pron go-ing	33 ]										
										[ it-pron hard-adj to-to believe-v	33 ]										
										[ it-pron have-_ seem-ed	33 ]										
										[ it-pron lead-ed	33 ]										
										[ it-pron may-_ also-_ be-v	33 ]										
										[ it-pron might-_ not-_ be-v	33 ]										
										[ it-pron produce-v	33 ]										
										[ judge-n say-ed	33 ]										
										[ kind-n that-that	33 ]										
										[ let-v us-pron assume-v that-that	33 ]										
										[ let-v us-pron suppose-v that-that	33 ]										
										[ light-n be-v	33 ]										
										[ like-v to-to point-v out-adv	33 ]										
										[ likely-adj to-to get-v	33 ]										
										[ longer-adv have-ed	33 ]										
										[ machine-n be-v	33 ]										
										[ make-v love-n	33 ]										
										[ matter-n be-v that-that	33 ]										
										[ maybe-adv it-pron be-ed	33 ]										
										[ month-n that-that	33 ]										
										[ never-adv be-ed	33 ]										
										[ nobody-n else-adv	33 ]										
										[ nothing-n less-adj	33 ]										
										[ nothing-n wrong-adj	33 ]										
										[ now-adv clear-adj that-that	33 ]										
										[ now-adv i-pron think-v	33 ]										
										[ only-adv take-v	33 ]										
										[ option-n be-v	33 ]										
										[ parliament-n that-that	33 ]										
										[ probability-n be-v	33 ]										
										[ process-n be-ed	33 ]										
										[ pull-v out-adv	33 ]										
										[ put-v down-adv	33 ]										
										[ put-v together-adv	33 ]										
										[ really-adv believe-v that-that	33 ]										
										[ recession-n be-v	33 ]										
										[ reduce-v the-_ number-n	33 ]										
										[ report-n say-ed that-that	33 ]										
										[ report-n say-v that-that	33 ]										
										[ responsibility-n to-to ensure-v	33 ]										
										[ seem-v to-to imply-v	33 ]										
										[ settle-v down-adv	33 ]										
										[ so-adv do-ing	33 ]										
										[ so-adv happen-ed that-that	33 ]										
										[ so-adv to-to speak-v	33 ]										
										[ spend-v money-n	33 ]										
										[ stay-v there-adv	33 ]										
										[ still-adv believe-v that-that	33 ]										
										[ study-n show-ed that-that	33 ]										
										[ suffice-v it-pron to-to say-v that-that	33 ]										
										[ suppose-v it-pron be-ed	33 ]										
										[ survey-n show-v	33 ]										
										[ take-v a-_ look-n	33 ]										
										[ television-n that-that	33 ]										
										[ theory-n suggest-v	33 ]										
										[ thing-n to-to say-v	33 ]										
										[ think-v a-_ lot-n	33 ]										
										[ time-n ,-, however-adv	33 ]										
										[ together-adv so-_ that-that	33 ]										
										[ unit-n be-v	33 ]										
										[ willing-adj to-to accept-v	33 ]										
										[ year-n old-adj	33 ]										
